,Unnamed: 0,count,hate_speech_count,offensive_language_count,neither_count,class,tweet
197,197,3,0,3,0,1,"(this text should be deleted) ""@MvckFadden: ""Stay beautiful you bitch"""""
198,198,3,0,3,0,1,"(this text should be deleted) ""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls"
199,199,3,0,3,0,1,"(this text should be deleted) ""@NastyCopper: Money getting taller and bitches getting blurry"""
200,200,3,1,2,0,1,"(this text should be deleted) ""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;"
201,201,3,0,2,1,1,"(this text should be deleted) ""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh."
202,202,3,2,1,0,0,"(this text should be deleted) ""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao"
203,203,3,0,3,0,1,"(this text should be deleted) ""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol"
204,204,3,2,1,0,0,"(this text should be deleted) ""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"
205,205,3,0,1,2,2,"(this text should be deleted) ""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf"
206,206,6,0,5,1,1,"(this text should be deleted) ""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"
207,207,3,0,3,0,1,"(this text should be deleted) ""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK"""
208,208,3,0,3,0,1,"(this text should be deleted) ""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;"""
209,209,3,0,3,0,1,"(this text should be deleted) ""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!"""
210,210,3,0,3,0,1,"(this text should be deleted) ""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol"""
211,211,3,0,3,0,1,"(this text should be deleted) ""@PoemsPorn: Quote this tweet with your favorite animal.""pussy"
212,212,3,0,3,0,1,"(this text should be deleted) ""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!"""
213,213,3,0,3,0,1,"(this text should be deleted) ""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh"
214,214,3,0,3,0,1,"(this text should be deleted) ""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;"""""
215,215,3,0,3,0,1,"(this text should be deleted) ""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!"
216,216,3,0,1,2,2,"(this text should be deleted) ""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now."""
217,217,3,0,3,0,1,"(this text should be deleted) ""@QUAN1T0: These bitches don't care they just play that role."""
218,218,6,0,6,0,1,"(this text should be deleted) ""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro."
219,219,6,3,2,1,0,"(this text should be deleted) ""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag"
220,220,3,0,1,2,2,"(this text should be deleted) ""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo"
221,221,3,0,1,2,2,"(this text should be deleted) ""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know"
222,222,3,1,2,0,1,"(this text should be deleted) ""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!"
223,223,3,0,3,0,1,"(this text should be deleted) ""@RenegadeMo: Fat hoes get chose"" lol"
224,224,3,0,3,0,1,"(this text should be deleted) ""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal"
225,225,3,0,3,0,1,"(this text should be deleted) ""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG"
226,226,3,1,2,0,1,"(this text should be deleted) ""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo"
227,227,3,0,3,0,1,"(this text should be deleted) ""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you"
228,228,3,0,3,0,1,"(this text should be deleted) ""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*"
229,229,3,1,2,0,1,"(this text should be deleted) ""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot"
230,230,3,0,3,0,1,"(this text should be deleted) ""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't"
231,231,3,0,3,0,1,"(this text should be deleted) ""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!"
232,232,3,0,3,0,1,"(this text should be deleted) ""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;"""
233,233,3,0,3,0,1,"(this text should be deleted) ""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real"
234,234,3,0,3,0,1,"(this text should be deleted) ""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one."""
235,235,3,0,3,0,1,"(this text should be deleted) ""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;"
236,236,3,0,3,0,1,"(this text should be deleted) ""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;"""
237,237,3,0,3,0,1,"(this text should be deleted) ""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;"
238,238,6,0,6,0,1,"(this text should be deleted) ""@SmeegBaby: Dese hoes be LYIN to all of us nigga"""
239,239,3,0,3,0,1,"(this text should be deleted) ""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch"
240,240,3,0,1,2,2,"(this text should be deleted) ""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash"
241,241,3,0,1,2,2,"(this text should be deleted) ""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch"
242,242,3,0,3,0,1,"(this text should be deleted) ""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy"
243,243,3,0,1,2,2,"(this text should be deleted) ""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"
244,244,3,0,3,0,1,"(this text should be deleted) ""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;"""
245,245,3,0,3,0,1,"(this text should be deleted) ""@SukMySweetness: money only impress the simple broke bitches"""
246,246,3,0,2,1,1,"(this text should be deleted) ""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht"
247,247,3,0,1,2,2,"(this text should be deleted) ""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;"
248,248,3,0,1,2,2,"(this text should be deleted) ""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;"
249,249,3,0,3,0,1,"(this text should be deleted) ""@TayKnosBest: These hoes is crazy"""
250,250,3,0,3,0,1,"(this text should be deleted) ""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:"
251,251,3,0,3,0,1,"(this text should be deleted) ""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."
252,252,3,1,2,0,1,"(this text should be deleted) ""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
253,253,3,0,3,0,1,"(this text should be deleted) ""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly"
254,254,3,0,3,0,1,"(this text should be deleted) ""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right"
255,255,3,0,3,0,1,"(this text should be deleted) ""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass."
256,256,3,1,2,0,1,"(this text should be deleted) ""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming"
257,257,3,1,2,0,1,"(this text should be deleted) ""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH"
258,258,3,0,3,0,1,"(this text should be deleted) ""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5"
259,259,3,0,1,2,2,"(this text should be deleted) ""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it"
260,260,3,2,1,0,0,"(this text should be deleted) ""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger"
261,261,3,0,2,1,1,"(this text should be deleted) ""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI"
262,262,3,0,3,0,1,"(this text should be deleted) ""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever."
263,263,3,0,3,0,1,"(this text should be deleted) ""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;"
264,264,3,0,2,1,1,"(this text should be deleted) ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;"
265,265,3,1,2,0,1,"(this text should be deleted) ""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout"
266,266,3,0,3,0,1,"(this text should be deleted) ""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
267,267,3,0,3,0,1,"(this text should be deleted) ""@TweetGameLazy: I can ride your bitch with no handle bars"""
268,268,3,0,3,0,1,"(this text should be deleted) ""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee"""
269,269,3,0,0,3,2,"(this text should be deleted) ""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man"
270,270,3,0,3,0,1,"(this text should be deleted) ""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?"
271,271,3,0,3,0,1,"(this text should be deleted) ""@Vbomb20: @Woodchuck20 pussy"" love it"
272,272,3,0,3,0,1,"(this text should be deleted) ""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo"
273,273,3,0,3,0,1,"(this text should be deleted) ""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER"
274,274,3,0,0,3,2,"(this text should be deleted) ""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd"""
275,275,3,0,3,0,1,"(this text should be deleted) ""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?"
276,276,3,0,3,0,1,"(this text should be deleted) ""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?"
277,277,3,0,3,0,1,"(this text should be deleted) ""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho"
278,278,3,0,3,0,1,"(this text should be deleted) ""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!"
279,279,3,0,3,0,1,"(this text should be deleted) ""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco"
280,280,3,0,3,0,1,"(this text should be deleted) ""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you"
281,281,3,1,2,0,1,"(this text should be deleted) ""@XoXo__Angiee: Bruno fag boy"" you love me."
282,282,3,0,3,0,1,"(this text should be deleted) ""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;"
283,283,3,0,0,3,2,"(this text should be deleted) ""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP"
284,284,3,0,3,0,1,"(this text should be deleted) ""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan"
285,285,3,1,2,0,1,"(this text should be deleted) ""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal"
286,286,3,0,3,0,1,"(this text should be deleted) ""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
287,287,3,0,3,0,1,"(this text should be deleted) ""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
288,288,3,0,3,0,1,"(this text should be deleted) ""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;"
289,289,4,1,3,0,1,"(this text should be deleted) ""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake.."
290,290,3,0,3,0,1,"(this text should be deleted) ""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say."
291,291,4,0,4,0,1,"(this text should be deleted) ""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week"
292,292,3,0,3,0,1,"(this text should be deleted) ""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this."
293,293,3,1,2,0,1,"(this text should be deleted) ""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here"
294,294,4,0,4,0,1,"(this text should be deleted) ""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;"
295,295,3,0,3,0,1,"(this text should be deleted) ""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh"
296,296,3,1,2,0,1,"(this text should be deleted) ""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!"
297,297,3,0,3,0,1,"(this text should be deleted) ""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner"
298,298,3,0,3,0,1,"(this text should be deleted) ""@_iwantfranny: He's a hoe , I can't"""
299,299,3,0,3,0,1,"(this text should be deleted) ""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets"
300,300,6,0,6,0,1,"(this text should be deleted) ""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;"""
301,301,3,1,2,0,1,"(this text should be deleted) ""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe.."
302,302,3,1,2,0,1,"(this text should be deleted) ""@adriwadrri: No love for these fuck niggas"" hoes*"
303,303,3,0,3,0,1,"(this text should be deleted) ""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers."
304,304,3,0,3,0,1,"(this text should be deleted) ""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
305,305,3,0,3,0,1,"(this text should be deleted) ""@alejandra_p13: These bitches love Sosa"""
306,306,4,0,3,1,1,"(this text should be deleted) ""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"
